strategy,alpha,seed,vdf_delay,use_vdf,num_epochs,total_slots,runtime_seconds,adversarial_reward,slot_gain,fork_rate,reorg_rate,missed_slots,forks,reorgs,total_blocks,canonical_adversarial_fraction
honest_baseline,0.15,2,32,True,15,480,1.2874391249970358,0.11298076923076923,-0.03701923076923076,0.0,0.0,0,0,0,480,0.10833333333333334
honest_baseline,0.15,3,0,False,15,480,1.3005570419991273,0.15144230769230768,0.0014423076923076872,0.0,0.0,0,0,0,480,0.14166666666666666
honest_baseline,0.15,3,32,True,15,480,1.2855812919988239,0.13942307692307693,-0.010576923076923067,0.0,0.0,0,0,0,480,0.13125
honest_baseline,0.2,1,0,False,15,480,1.298977874997945,0.18509615384615385,-0.014903846153846156,0.0,0.0,0,0,0,480,0.18333333333333332
honest_baseline,0.2,1,32,True,15,480,1.3023625839996384,0.21634615384615385,0.016346153846153844,0.0,0.0,0,0,0,480,0.21041666666666667
honest_baseline,0.2,2,0,False,15,480,1.2941937909999979,0.20432692307692307,0.0043269230769230616,0.0,0.0,0,0,0,480,0.2
honest_baseline,0.2,2,32,True,15,480,1.2938824580014625,0.15625,-0.04375000000000001,0.0,0.0,0,0,0,480,0.15833333333333333
honest_baseline,0.2,3,0,False,15,480,1.3083961660013301,0.21875,0.01874999999999999,0.0,0.0,0,0,0,480,0.2125
honest_baseline,0.2,3,32,True,15,480,1.3062161250018107,0.18028846153846154,-0.019711538461538475,0.0,0.0,0,0,0,480,0.17916666666666667
honest_baseline,0.25,1,0,False,15,480,1.294473707999714,0.23076923076923078,-0.019230769230769218,0.0,0.0,0,0,0,480,0.22916666666666666
honest_baseline,0.25,1,32,True,15,480,1.3278409160011506,0.2644230769230769,0.014423076923076927,0.0,0.0,0,0,0,480,0.25833333333333336
honest_baseline,0.25,2,0,False,15,480,1.2850367500032007,0.25961538461538464,0.009615384615384637,0.0,0.0,0,0,0,480,0.25416666666666665
honest_baseline,0.25,2,32,True,15,480,1.3147819580008218,0.21394230769230768,-0.03605769230769232,0.0,0.0,0,0,0,480,0.21458333333333332
honest_baseline,0.25,3,0,False,15,480,1.2909599160011567,0.28846153846153844,0.038461538461538436,0.0,0.0,0,0,0,480,0.2791666666666667
honest_baseline,0.25,3,32,True,15,480,1.2977822909997485,0.2091346153846154,-0.04086538461538461,0.0,0.0,0,0,0,480,0.21041666666666667
